,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
37,1695115774,1.0,0.3333333333333333,2448.6666666666665,247.0,0.6666666666666666,146.58600000292063,0.0,0.0,33.011000003665686,1.0,all containers
38,1695115777,1.0,0.6666666666666666,2424.3333333333335,200.66666666666666,0.3333333333333333,145.51400000229478,0.0,0.0,32.3179999999702,1.0,all containers
39,1695115780,1.0,0.3333333333333333,2476.0,201.33333333333331,0.3333333333333333,146.65600000321865,0.0,0.0,32.51899999752641,1.0,all containers
40,1695115783,1.0,0.3333333333333333,2448.6666666666665,251.66666666666666,0.0,145.6460000053048,0.0,0.0,31.85700000450015,1.0,all containers
41,1695115786,1.0,0.6666666666666666,679.0,303.6666666666667,1.0,13.412000000476837,0.0,0.0,5.271999999880791,1.0,all containers
42,1695115789,1.0,0.3333333333333333,642.0,321.33333333333337,0.3333333333333333,5.0530000030994415,0.0,0.0,4.745000001043081,1.0,all containers
43,1695115792,1.0,0.6666666666666666,518.0,199.33333333333331,0.0,1.3200000040233135,0.0,0.0,0.0,1.0,all containers
44,1695115795,1.0,0.3333333333333333,489.0,230.33333333333331,0.0,0.4389999993145466,0.0,0.0,3.725290298461914e-09,1.0,all containers
45,1695115798,1.0,0.6666666666666666,576.6666666666666,343.0,0.3333333333333333,11.062000006437302,0.0,0.0,9.511999998241663,1.0,all containers
46,1695115801,1.0,0.3333333333333333,4014.666666666667,216.0,0.0,98.80700000375509,0.0,0.0,31.310000002384186,1.0,all containers
47,1695115804,1.0,0.6666666666666666,4279.666666666667,236.66666666666669,0.6666666666666666,103.7800000011921,0.0,0.0,33.0350000038743,1.0,all containers
48,1695115807,1.0,0.3333333333333333,4373.666666666667,208.0,0.0,104.28300000354648,0.0,0.0,31.984999999403954,1.0,all containers
49,1695115810,1.0,0.6666666666666666,4284.333333333333,198.0,0.6666666666666666,102.71100000292063,0.0,0.0,32.08900000154972,1.0,all containers
50,1695115813,1.0,0.3333333333333333,4283.666666666667,255.33333333333334,0.0,101.31900000199676,0.0,0.0,31.08500000089407,1.0,all containers
51,1695115816,1.0,0.6666666666666666,4294.666666666666,238.0,0.6666666666666666,103.74200000613928,0.0,0.0,32.37400000542402,1.0,all containers
52,1695115819,1.0,0.3333333333333333,4348.333333333334,207.33333333333331,0.6666666666666666,103.39900000020862,0.0,0.0,31.97699999809265,1.0,all containers
53,1695115822,1.0,0.6666666666666666,4345.666666666667,185.33333333333331,0.0,104.64300000295043,0.0,0.0,32.42500000447035,1.0,all containers
